cds_code,status,charter,ed_type,level,pb_prv_bie,school,district,county,street,city,state,stacked,stack_cnt,grades_offered,grades_served,pounds_13d_intersection
57727020138974,Active,No,Traditional,Elementary,Public,Waggoner Elementary,Winters Joint Unified,Yolo,500 Edwards Street,Winters,CA,Yes,2,K-2,K-2,11913.117595018855
33736766032254,Active,No,Traditional,Elementary,Public,Mecca Elementary,Coachella Valley Unified,Riverside,65250 Coahuilla Street,Mecca,CA,No,1,K-6,K-6,11906.542780949032
58727440107375,Active,No,Traditional,Elementary,Public,Rio Del Oro Elementary,Plumas Lake Elementary,Yuba,1220 Zanes Drive,Plumas Lake,CA,No,1,K-5,K-5,11890.75891634404
50711676052682,Active,No,Traditional,Elementary,Public,Fairview Elementary,Modesto City Elementary,Stanislaus,1937 West Whitmore Avenue,Modesto,CA,No,1,K-6,K-6,11882.969405952512
24656316025373,Active,No,Traditional,Elementary,Public,Thomas Olaeta Elementary,Atwater Elementary,Merced,2266 High Street,Atwater,CA,No,1,K-6,K-6,11731.945083917974
42691206045959,Active,No,Traditional,Elementary,Public,Adam (William Laird) Elementary,Santa Maria-Bonita,Santa Barbara,500 West Windsor,Santa Maria,CA,No,1,K-6,K-6,11637.394160393493
30667466030761,Active,No,Traditional,Elementary,Public,Eastwood Elementary,Westminster,Orange,13552 University,Westminster,CA,No,1,K-6,K-6,11609.960219653503
10624306111124,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Abraham Lincoln Middle,Selma Unified,Fresno,1239 Nelson Boulevard,Selma,CA,No,1,7-8,7-8,11573.712229320749
10624146007140,Active,No,Traditional,Elementary,Public,Jefferson Elementary,Sanger Unified,Fresno,1110 Tucker Street,Sanger,CA,No,1,P-6,K-6,11516.927293011633
42693104236030,Active,No,Traditional,High School,Public,Santa Maria High,Santa Maria Joint Union High,Santa Barbara,901 South Broadway,Santa Maria,CA,No,1,9-12,9-12,11494.705215846094
04614246003081,Active,No,Traditional,Elementary,Public,Rosedale Elementary,Chico Unified,Butte,100 Oak Street,Chico,CA,No,1,K-5,K-5,11485.79126492382
50712826053060,Active,No,Traditional,Elementary,Public,Josephine Chrysler Elementary,Stanislaus Union Elementary,Stanislaus,2818 Conant Avenue,Modesto,CA,No,1,K-6,K-6,11451.993511342027
56725386055263,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Curren Elementary,Oxnard,Ventura,1101 North F Street,Oxnard,CA,No,1,K-8,K-8,11402.093437003605
13631310135657,Active,No,Traditional,Elementary,Public,Dogwood Elementary,Heber Elementary,Imperial,44 East Correll Road,Heber,CA,No,1,K-3,K-3,11291.893954038103
56725386055362,Active,No,Traditional,Elementary,Public,Ramona Elementary,Oxnard,Ventura,804 Cooper Road,Oxnard,CA,No,1,K-5,K-5,11278.00674940809
27660922730240,Active,Yes,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Learning for Life Charter,Monterey Peninsula Unified,Monterey,"3180 Imjin Road, Suite 110",Marina,CA,No,1,7-12,7-12,11097.681016500215
27660926026249,Active,No,Traditional,Elementary,Public,Ione Olson Elementary,Monterey Peninsula Unified,Monterey,261 Beach Road,Marina,CA,No,1,K-5,K-5,11097.681016500215
57727025738505,Active,No,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Winters High,Winters Joint Unified,Yolo,101 Grant Avenue,Winters,CA,No,1,9-12,7-12,11056.055352846757
33736760100248,Active,No,Traditional,Elementary,Public,Las Palmitas Elementary,Coachella Valley Unified,Riverside,86150 Avenue 66,Thermal,CA,Yes,3,K-6,K-6,10954.52783600503
33736760100255,Active,No,Traditional,High School,Public,Desert Mirage High,Coachella Valley Unified,Riverside,86150 Avenue 66,Thermal,CA,Yes,3,9-12,9-12,10954.52783600503
33736760100263,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Toro Canyon Middle,Coachella Valley Unified,Riverside,86150 Avenue 66,Thermal,CA,Yes,3,7-8,7-8,10954.52783600503
15638420138701,Active,No,Traditional,Elementary,Public,James A. Forrest Elementary,Wasco Union Elementary,Kern,401 North Griffith Avenue,Wasco,CA,No,1,K-5,K-5,10887.761496128564
42691206046064,Active,No,Traditional,Elementary,Public,Bruce (Robert) Elementary,Santa Maria-Bonita,Santa Barbara,601 West Alvin Avenue,Santa Maria,CA,No,1,K-6,K-6,10745.498942375232
50755726053219,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Waterford Junior,Waterford Unified,Stanislaus,12916 Bentley Street,Waterford,CA,No,1,7-8,7-8,10718.609030598534
04614320433201,Active,No,Traditional,High School,Public,Durham High,Durham Unified,Butte,9455 Putney Drive,Durham,CA,Yes,3,9-12,9-12,10705.233511914734
04614326003115,Active,No,Traditional,Elementary,Public,Durham Elementary,Durham Unified,Butte,9421 Putney Drive,Durham,CA,Yes,3,K-5,K-5,10705.233511914734
04614326105761,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Durham Intermediate,Durham Unified,Butte,9416 Putney Drive,Durham,CA,Yes,3,6-8,6-8,10705.233511914734
54753255430277,Active,No,Continuation School,High School,Public,Deep Creek Academy,Farmersville Unified,Tulare,281 South Farmersville Boulevard,Farmersville,CA,Yes,2,9-12,10-12,10682.379108260608
54753256054076,Active,No,Traditional,Elementary,Public,George L. Snowden Elementary,Farmersville Unified,Tulare,301 South Farmersville Boulevard,Farmersville,CA,Yes,2,2-3,2-3,10682.379108260608
15633136110464,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Bear Mountain Elementary,Arvin Union,Kern,1501 Hood Street,Arvin,CA,No,1,P-6,K-8,10677.783361349017
54767945430285,Active,No,Community Day School,Intermediate/Middle/Junior High - High Combination,Public,Woodlake Community Day,Woodlake Unified,Tulare,36220 Millwood Drive,Woodlake,CA,No,1,7-12,7-12,10535.528681907872
56105610135780,Active,No,Special Education School,Elementary - High Combination,Public,Phoenix,Ventura County Office of Education,Ventura,500 Airport Way,Camarillo,CA,Yes,4,K-12,1-12,10517.149829972073
56105615630397,Active,No,County Community School,Intermediate/Middle/Junior High - High Combination,Public,Gateway Community,Ventura County Office of Education,Ventura,200 Horizon Circle,Camarillo,CA,Yes,4,6-12,7-12,10517.149829972073
56725460120634,Active,Yes,Traditional,High School,Public,"Architecture, Construction & Engineering Charter High (ACE)",Oxnard Union High,Ventura,570 Airport Way,Camarillo,CA,Yes,4,9-12,9-12,10517.149829972073
56746175690011,Active,No,Regional Occupational Center/Program,High School,Public,Career Education Center,Ventura County ROP,Ventura,465 Horizon Circle,Camarillo,CA,Yes,4,6-12,No Data,10517.149829972073
10622406006704,Active,Yes,Traditional,Elementary,Public,Lincoln Elementary,Kingsburg Elementary Charter,Fresno,1900 Mariposa Street,Kingsburg,CA,No,1,2-3,2-3,10465.092990546005
27660356089387,Active,No,Traditional,Elementary,Public,Oak Avenue Elementary,Greenfield Union Elementary,Monterey,1239 Oak Avenue,Greenfield,CA,No,1,K-6,K-6,10413.138596956836
50755560113852,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Riverbank Language Academy,Riverbank Unified,Stanislaus,2400 Stanislaus Street,Riverbank,CA,No,1,K-8,K-8,10396.60636172686
10751276006985,Active,No,Traditional,Elementary,Public,Washington Elementary,Mendota Unified,Fresno,1599 Fifth Street,Mendota,CA,No,1,K-1,K-1,10314.229181366429
54720256054183,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Outside Creek Elementary,Outside Creek Elementary,Tulare,26452 Road 164,Visalia,CA,No,1,K-8,K-8,10303.384646642435
10621666103840,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Edison Computech,Fresno Unified,Fresno,555 East Belgravia,Fresno,CA,No,1,7-8,7-8,10243.521124858846
51714640107722,Active,No,Traditional,High School,Public,River Valley High,Yuba City Unified,Sutter,801 El Margarita Road,Yuba City,CA,No,1,9-12,9-12,10147.309194892354
15634206009419,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Di Giorgio Elementary,Di Giorgio Elementary,Kern,19405 Buena Vista Boulevard,Arvin,CA,No,1,K-8,K-8,10061.414996177336
54755316053979,Active,No,Traditional,Elementary,Public,Jefferson Elementary,Dinuba Unified,Tulare,1660 East Sierra Way,Dinuba,CA,No,1,K-6,K-6,9997.131268814046
27659616025993,Active,No,Traditional,Elementary,Public,Fremont Elementary,Alisal Union,Monterey,1255 East Market Street,Salinas,CA,No,1,K-6,K-6,9987.129694309342
20651936023931,Active,No,Traditional,Elementary,Public,Fairmead Elementary,Chowchilla Elementary,Madera,19421 Avenue 22 3/4,Chowchilla,CA,No,1,5-6,5-6,9979.879260856447
56725536055461,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Monte Vista Middle,Pleasant Valley,Ventura,888 North Lantana Street,Camarillo,CA,No,1,6-8,6-8,9974.26728071421
10622651033703,Active,No,Continuation School,Elementary - High Combination,Public,Kings Canyon Continuation,Kings Canyon Joint Unified,Fresno,10026 South Crawford Avenue,Dinuba,CA,No,1,9-12,2-12,9935.657086250245
42692296045587,Active,No,Traditional,Elementary,Public,Clarence Ruth Elementary,Lompoc Unified,Santa Barbara,501 North W Street,Lompoc,CA,No,1,K-6,K-6,9876.548725645029
39686763932654,Active,No,Traditional,Intermediate/Middle/Junior High - High Combination,Public,Franklin High,Stockton Unified,San Joaquin,4600 East Fremont Street,Stockton,CA,No,1,6-12,6-12,9855.835940539042
39685020126011,Active,Yes,Traditional,Elementary - High Combination,Public,Escalon Charter Academy,Escalon Unified,San Joaquin,1520 Yosemite Avenue,Escalon,CA,Yes,3,K-12,K-12,9789.164349680368
39685023930054,Active,No,Continuation School,High School,Public,Vista High (Continuation),Escalon Unified,San Joaquin,1520 Yosemite Avenue,Escalon,CA,Yes,3,9-12,11-12,9789.164349680368
39685023932308,Active,No,Traditional,High School,Public,Escalon High,Escalon Unified,San Joaquin,1528 East Yosemite Avenue,Escalon,CA,Yes,3,9-12,9-12,9789.164349680368
50757396053185,Active,No,Traditional,Elementary,Public,Osborn Two-Way Immersion Academy,Turlock Unified,Stanislaus,201 North Soderquist Road,Turlock,CA,No,1,K-5,K-5,9724.193763898096
39685930105973,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Walter Woodward Elementary,Manteca Unified,San Joaquin,575 Tannehill Drive,Manteca,CA,No,1,K-8,K-8,9614.714043890572
15638426110340,Active,No,Traditional,Elementary,Public,John L. Prueitt Elementary,Wasco Union Elementary,Kern,3501 Seventh Street,Wasco,CA,No,1,K-5,K-5,9602.426189115235
54718606112684,Active,No,Traditional,Elementary,Public,Golden Valley Elementary,Cutler-Orosi Joint Unified,Tulare,41465 Road 127,Orosi,CA,No,1,K-5,K-5,9548.83325054276
15635786009989,Active,No,Traditional,Elementary,Public,Redwood Elementary,Richland Union Elementary,Kern,331 North Shafter Avenue,Shafter,CA,Yes,2,K-6,K-6,9439.82917522119
15635786010003,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Richland Junior High,Richland Union Elementary,Kern,331 Shafter Avenue,Shafter,CA,Yes,2,7-8,7-8,9439.82917522119
15635780135186,Active,Yes,Traditional,Elementary,Public,Grimmway Academy Shafter,Richland Union Elementary,Kern,471 West Los Angeles Street,Shafter,CA,No,1,K-8,K-6,9422.945819720842
44697990105858,Active,No,Traditional,High School,Public,Pajaro Valley High,Pajaro Valley Unified,Santa Cruz,500 Harkins Slough Road,Watsonville,CA,No,1,9-12,9-12,9383.03567790612
52714726066328,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Berrendos Middle,Antelope Elementary,Tehama,401 Chestnut Avenue,Red Bluff,CA,No,1,6-8,6-8,9187.023643315064
56726525637814,Active,No,Traditional,High School,Public,Ventura Adult and Continuing Education,Ventura Unified,Ventura,5200 Valentine Road,Ventura,CA,No,1,Adult,12,9111.40150174728
10621661031897,Active,No,Traditional,High School,Public,Edison High,Fresno Unified,Fresno,540 East California Avenue,Fresno,CA,No,1,9-12,9-12,9103.203031291026
11626386007504,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Plaza Elementary,Plaza Elementary,Glenn,7322 County Road 24,Orland,CA,No,1,K-8,K-8,9007.225724667818
10622650106815,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Thomas Law Reed Elementary,Kings Canyon Joint Unified,Fresno,1400 North Frankwood Avenue,Reedley,CA,No,1,K-8,K-8,8897.104662268073
15635606009690,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Mountain View Middle,Lamont Elementary,Kern,8001 Weedpatch Highway,Bakersfield,CA,No,1,7-8,7-8,8858.703799676558
39685850100560,Active,No,Traditional,Elementary,Public,Lois E. Borchardt Elementary,Lodi Unified,San Joaquin,375 Culbertson Drive,Lodi,CA,No,1,K-6,K-6,8853.20134082326
27661426026587,Active,No,Traditional,Elementary,Public,Monterey Park Elementary,Salinas City Elementary,Monterey,410 San Miguel Avenue,Salinas,CA,No,1,K-6,K-6,8844.639071266445
54718606053938,Active,No,Traditional,Elementary,Public,Palm Elementary,Cutler-Orosi Joint Unified,Tulare,12915 Avenue 419,Orosi,CA,No,1,K-5,K-5,8800.176987584431
20652436024020,Active,No,Traditional,Elementary,Public,Millview Elementary,Madera Unified,Madera,1609 Clinton Street,Madera,CA,No,1,K-6,K-6,8785.238282311546
10624140113043,Active,No,Traditional,Elementary,Public,Ronald W. Reagan Elementary,Sanger Unified,Fresno,1586 South Indianola,Sanger,CA,No,1,K-6,K-6,8763.22148328281
39685856042121,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Houston,Lodi Unified,San Joaquin,4600 East Acampo Road,Acampo,CA,No,1,K-8,K-8,8742.130352984828
40688336043343,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Shandon Elementary,Shandon Joint Unified,San Luis Obispo,301 South First Street,Shandon,CA,No,1,K-8,K-8,8725.855376181864
54718605430095,Active,No,Alternative School of Choice,Intermediate/Middle/Junior High - High Combination,Public,Esperanza High,Cutler-Orosi Joint Unified,Tulare,12724 Avenue 392,Cutler,CA,Yes,2,K-12,8-12,8699.038061491221
54718605430806,Active,No,Continuation School,High School,Public,Lovell High,Cutler-Orosi Joint Unified,Tulare,12724 Avenue 392,Cutler,CA,Yes,2,9-12,11-12,8699.038061491221
56725465630066,Active,No,Continuation School,High School,Public,Frontier High,Oxnard Union High,Ventura,545 Airport Way,Camarillo,CA,No,1,9-12,10-12,8692.627473969138
51714646053409,Active,No,Traditional,Elementary,Public,Lincoln Elementary,Yuba City Unified,Sutter,1582 Lincoln Road,Yuba City,CA,No,1,K-5,K-5,8641.732435936
54719025430335,Active,No,Traditional,Elementary,Public,Alila,Earlimart Elementary,Tulare,850 West Washington Avenue,Earlimart,CA,No,1,K-5,K-5,8603.132327510171
54722566054563,Active,No,Traditional,Elementary,Public,Elbow Creek Elementary,Visalia Unified,Tulare,32747 Road 138,Visalia,CA,No,1,P-6,K-6,8601.043813812581
24657556025530,Active,No,Traditional,Elementary,Public,Charleston Elementary,Los Banos Unified,Merced,18463 West Charleston Road,Los Banos,CA,No,1,K-6,K-6,8566.036385876128
15633626009260,Active,No,Traditional,Elementary,Public,Buena Vista Elementary,Panama-Buena Vista Union,Kern,6547 Buena Vista Road,Bakersfield,CA,No,1,K-6,K-6,8528.33833251284
04614246111116,Active,No,Traditional,Elementary,Public,Emma Wilson Elementary,Chico Unified,Butte,1530 West Eighth Avenue,Chico,CA,No,1,K-5,K-5,8503.9204276382
20652430123414,Active,No,Special Education School,High School,Public,Adult Transition Program,Madera Unified,Madera,955 West Pecan Avenue,Madera,CA,No,1,Adult,12,8474.641634962612
27661426026561,Active,No,Traditional,Elementary,Public,Los Padres Elementary,Salinas City Elementary,Monterey,1130 John Street,Salinas,CA,No,1,K-6,K-6,8439.688562810532
15101570124040,Active,Yes,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Grimmway Academy,Kern County Office of Education,Kern,901 Nectarine Court,Arvin,CA,No,1,K-8,K-8,8438.147615106815
56724626055081,Active,No,Traditional,Elementary,Public,Julien Hathaway Elementary,Hueneme Elementary,Ventura,405 East Dollie Street,Oxnard,CA,No,1,K-5,K-5,8335.36108043419
10739656006951,Active,No,Traditional,Elementary,Public,Roosevelt Elementary,Central Unified,Fresno,2600 North Garfield Avenue,Fresno,CA,No,1,K-6,K-6,8331.306086502116
27102720116491,Active,Yes,County Community School,High School,Public,Open Door Charter,Monterey County Office of Education,Monterey,901 Blanco Circle,Salinas,CA,Yes,3,9-12,No Data,8323.370913208564
27102722730232,Active,Yes,Traditional,Elementary - High Combination,Public,Monterey County Home Charter,Monterey County Office of Education,Monterey,901 Blanco Circle,Salinas,CA,Yes,3,K-12,K-12,8323.370913208564
27102726069512,Active,No,Special Education School,Elementary - High Combination,Public,Monterey County Special Education,Monterey County Office of Education,Monterey,901 Blanco Circle,Salinas,CA,Yes,3,K-12,K-12,8323.370913208564
40687596043087,Active,No,Traditional,Elementary,Public,Ocean View Elementary,Lucia Mar Unified,San Luis Obispo,1208 Linda Drive,Arroyo Grande,CA,No,1,K-6,K-6,8261.869275209041
54719446054092,Active,No,Traditional,Elementary - Intermediate/Middle/Junior High Combination,Public,Hope Elementary,Hope Elementary,Tulare,613 West Teapot Dome Avenue,Porterville,CA,No,1,K-8,K-8,8185.5326327970315
27659616113542,Active,No,Traditional,Elementary,Public,Cesar E. Chavez Elementary,Alisal Union,Monterey,1225 Towt Street,Salinas,CA,No,1,K-6,K-6,8184.482010016098
44697996049662,Active,No,Traditional,Elementary,Public,Bradley Elementary,Pajaro Valley Unified,Santa Cruz,321 Corralitos Road,Watsonville,CA,No,1,K-6,K-6,8020.548886774175
40687596043103,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Paulding Middle,Lucia Mar Unified,San Luis Obispo,600 Crown Hill Street,Arroyo Grande,CA,No,1,7-8,7-8,7959.945547708459
10624141036094,Active,No,Traditional,High School,Public,Sanger High,Sanger Unified,Fresno,1045 Bethel Avenue,Sanger,CA,No,1,9-12,9-12,7959.106637523577
42692606045751,Active,No,Traditional,Intermediate/Middle/Junior High,Public,Lakeview Junior High,Orcutt Union Elementary,Santa Barbara,3700 Orcutt Road,Santa Maria,CA,No,1,7-8,7-8,7951.78015290306
